date,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,et0_fao_evapotranspiration,vapor_pressure_deficit,time_of_day,region
1940-01-01,24.081999,78.12382,20.032,0.1,0.1,0.0,0.0,0.23305677,0.6557181,Madrugada,"Point (30, -60)"
1940-01-01,23.982,78.5944,20.032,0.0,0.0,0.0,0.0,0.16385205,0.6377778,Madrugada,"Point (30, -60)"
1940-01-01,24.032,78.11653,19.982,0.0,0.0,0.0,0.0,0.114791155,0.6539767,Madrugada,"Point (30, -60)"
1940-01-01,24.282,75.770386,19.732,0.1,0.1,0.0,0.0,0.095400654,0.735029,Madrugada,"Point (30, -60)"
1940-01-01,24.132,75.51167,19.532,0.1,0.1,0.0,0.0,0.075997055,0.73624873,Madrugada,"Point (30, -60)"
1940-01-01,1.2970002,72.50648,-3.103,,,0.036,0.004,,0.18504456,Madrugada,"Point (30, 0)"
1940-01-01,0.8469999,74.33484,-3.203,,,0.036,0.004,,0.16723725,Madrugada,"Point (30, 0)"
1940-01-01,0.34699988,76.49397,-3.303,,,0.036,0.004,,0.14773673,Madrugada,"Point (30, 0)"
1940-01-01,-0.102999926,78.44175,-3.403,,,0.036,0.004,,0.13114578,Madrugada,"Point (30, 0)"
1940-01-01,-0.503,79.26279,-3.6529999,,,0.036,0.004,,0.12253207,Madrugada,"Point (30, 0)"
1940-01-01,-0.753,80.41931,-3.703,,,0.036,0.004,,0.113607526,Madrugada,"Point (30, 0)"
1940-01-01,-1.353,81.54728,-4.103,,,0.036,0.004,,0.10246059,Madrugada,"Point (30, 0)"
1940-01-01,-1.553,81.51957,-4.303,0.0,0.0,0.036,0.004,0.0061251475,0.10111719,Madrugada,"Point (30, 0)"
1940-01-01,-0.15300012,77.27098,-3.6529999,0.0,0.0,0.036,0.004,0.023684414,0.13776523,Madrugada,"Point (30, 0)"
1940-01-01,2.497,66.800804,-3.053,0.0,0.0,0.036,0.004,0.082221314,0.24344498,Madrugada,"Point (30, 0)"
1940-01-01,5.047,57.09297,-2.753,0.0,0.0,0.036,0.004,0.15637808,0.37644812,Madrugada,"Point (30, 0)"
1940-01-01,7.1469994,50.127865,-2.553,0.0,0.0,0.036,0.004,0.22193797,0.50580746,Madrugada,"Point (30, 0)"
1940-01-01,8.847,44.98938,-2.453,0.0,0.0,0.035,0.004,0.266141,0.62626225,Madrugada,"Point (30, 0)"
1940-01-01,9.997,42.10775,-2.303,0.0,0.0,0.035,0.004,0.28264654,0.7120179,Madrugada,"Point (30, 0)"
1940-01-01,10.646999,40.61938,-2.203,0.0,0.0,0.035,0.004,0.26357162,0.76268995,Madrugada,"Point (30, 0)"
1940-01-01,10.747,40.350025,-2.203,0.0,0.0,0.034,0.004,0.2115272,0.77126276,Madrugada,"Point (30, 0)"
1940-01-01,10.547,41.193726,-2.1030002,0.0,0.0,0.034,0.004,0.16066457,0.7503028,Madrugada,"Point (30, 0)"
1940-01-01,9.097,46.58218,-1.753,0.0,0.0,0.034,0.004,0.090788744,0.6184745,Madrugada,"Point (30, 0)"
1940-01-01,7.7469997,51.419937,-1.653,0.0,0.0,0.034,0.004,0.068748154,0.51331204,Madrugada,"Point (30, 0)"
1940-01-01,6.7469997,54.25478,-1.853,0.0,0.0,0.033,0.004,0.053150464,0.45140976,Madrugada,"Point (30, 0)"
1940-01-01,6.097,55.701344,-2.1030002,0.0,0.0,0.033,0.004,0.051947337,0.41800517,Madrugada,"Point (30, 0)"
1940-01-01,5.7469997,56.020966,-2.3530002,0.0,0.0,0.033,0.004,0.05108598,0.40506858,Madrugada,"Point (30, 0)"
1940-01-01,5.8969994,54.830833,-2.503,0.0,0.0,0.033,0.004,0.05653852,0.42036802,Madrugada,"Point (30, 0)"
1940-01-01,5.6969995,54.77693,-2.703,0.0,0.0,0.033,0.004,0.0557604,0.41508412,Madrugada,"Point (30, 0)"
1940-01-01,5.3969994,54.899574,-2.953,0.0,0.0,0.033,0.004,0.053645562,0.40543506,Madrugada,"Point (30, 0)"
1940-01-01,5.297,54.46582,-3.153,0.0,0.0,0.033,0.004,0.05192324,0.40649965,Madrugada,"Point (30, 0)"
1940-01-01,4.597,56.551914,-3.303,0.0,0.0,0.033,0.004,0.0468255,0.36941254,Madrugada,"Point (30, 0)"
1940-01-01,3.747,59.355846,-3.453,0.0,0.0,0.033,0.004,0.03938257,0.32557818,Madrugada,"Point (30, 0)"
1940-01-01,3.347,60.59814,-3.553,0.0,0.0,0.033,0.004,0.03620508,0.30685306,Madrugada,"Point (30, 0)"
1940-01-01,2.5470002,63.414192,-3.703,0.0,0.0,0.033,0.004,0.030003864,0.2692274,Madrugada,"Point (30, 0)"
1940-01-01,1.8469999,66.15923,-3.803,0.0,0.0,0.033,0.004,0.025274388,0.23690963,Madrugada,"Point (30, 0)"
1940-01-01,1.5470002,67.089806,-3.9029999,0.0,0.0,0.033,0.004,0.02459649,0.22550133,Madrugada,"Point (30, 0)"
1940-01-01,2.397,63.141552,-3.9029999,0.0,0.0,0.033,0.004,0.041396417,0.26835456,Madrugada,"Point (30, 0)"
1940-01-01,4.6969995,54.099957,-3.803,0.0,0.0,0.033,0.004,0.10459667,0.3929894,Madrugada,"Point (30, 0)"
1940-01-01,6.8969994,46.462044,-3.803,0.0,0.0,0.032,0.004,0.18305896,0.5337521,Madrugada,"Point (30, 0)"
1940-01-01,9.097,40.158543,-3.753,0.0,0.0,0.032,0.004,0.25213623,0.6928271,Madrugada,"Point (30, 0)"
1940-01-01,10.997,35.899372,-3.553,0.0,0.0,0.032,0.004,0.30560523,0.8426736,Madrugada,"Point (30, 0)"
1940-01-01,12.447,32.99039,-3.403,0.0,0.0,0.031,0.004,0.33249497,0.96935266,Madrugada,"Point (30, 0)"
1940-01-01,13.396999,31.352234,-3.253,0.0,0.0,0.031,0.004,0.32404006,1.0566572,Madrugada,"Point (30, 0)"
1940-01-01,13.796999,30.775448,-3.153,0.0,0.0,0.031,0.004,0.28238204,1.0936047,Madrugada,"Point (30, 0)"
1940-01-01,13.597,31.410912,-3.053,0.0,0.0,0.03,0.004,0.2104576,1.0695817,Madrugada,"Point (30, 0)"
1940-01-01,11.747,36.39179,-2.703,0.0,0.0,0.03,0.004,0.11489783,0.8787465,Madrugada,"Point (30, 0)"
1940-01-01,10.146999,40.621414,-2.653,0.0,0.0,0.03,0.004,0.09833099,0.7376546,Madrugada,"Point (30, 0)"
1940-01-01,9.347,42.228058,-2.853,0.0,0.0,0.03,0.004,0.085021645,0.6802265,Madrugada,"Point (30, 0)"
1940-01-01,8.847,42.870876,-3.103,0.0,0.0,0.03,0.004,0.08516596,0.6503736,Madrugada,"Point (30, 0)"
1940-01-01,8.247,43.823795,-3.353,0.0,0.0,0.03,0.004,0.081638426,0.61407655,Madrugada,"Point (30, 0)"
1940-01-01,7.597,44.456482,-3.753,0.0,0.0,0.03,0.004,0.07304356,0.58089924,Madrugada,"Point (30, 0)"
1940-01-01,6.9969997,45.800446,-3.9029999,0.0,0.0,0.03,0.004,0.06972413,0.54406345,Madrugada,"Point (30, 0)"
1940-01-01,-6.9805,31.852716,-20.9805,,,0.011,0.026,,0.24748544,Madrugada,"Point (30, 60)"
1940-01-01,-7.5805,32.218864,-21.3805,,,0.011,0.026,,0.23499721,Madrugada,"Point (30, 60)"
1940-01-01,-7.6805,31.62954,-21.6805,,,0.011,0.026,,0.23520252,Madrugada,"Point (30, 60)"
1940-01-01,-7.3305,30.252125,-21.8805,,,0.011,0.026,,0.24652307,Madrugada,"Point (30, 60)"
1940-01-01,-5.3305,26.191069,-21.7805,,,0.011,0.026,,0.30408245,Madrugada,"Point (30, 60)"
1940-01-01,-0.7805004,18.75284,-21.7305,,,0.011,0.026,,0.4698528,Madrugada,"Point (30, 60)"
1940-01-01,3.7694998,13.477245,-21.7805,,,0.01,0.026,,0.69352156,Madrugada,"Point (30, 60)"
1940-01-01,5.7695,10.975269,-22.5305,0.0,0.0,0.01,0.026,0.2565196,0.8205032,Madrugada,"Point (30, 60)"
1940-01-01,6.9695005,10.149384,-22.4805,0.0,0.0,0.01,0.026,0.3011227,0.89952964,Madrugada,"Point (30, 60)"
1940-01-01,7.819499,9.409608,-22.6805,0.0,0.0,0.01,0.026,0.31368467,0.9611856,Madrugada,"Point (30, 60)"
1940-01-01,8.469501,8.924278,-22.7805,0.0,0.0,0.01,0.026,0.29164648,1.0099652,Madrugada,"Point (30, 60)"
1940-01-01,8.5195,8.933463,-22.7305,0.0,0.0,0.01,0.026,0.23697087,1.0132924,Madrugada,"Point (30, 60)"
1940-01-01,8.1195,9.342355,-22.5305,0.0,0.0,0.01,0.026,0.1544605,0.9817429,Madrugada,"Point (30, 60)"
1940-01-01,5.8695,12.213967,-21.2305,0.0,0.0,0.01,0.026,0.050569255,0.8147662,Madrugada,"Point (30, 60)"
1940-01-01,6.4194994,11.159112,-21.830502,0.0,0.0,0.01,0.026,0.012581901,0.8564475,Madrugada,"Point (30, 60)"
1940-01-01,5.3195,12.253379,-21.6305,0.0,0.0,0.01,0.026,0.041706603,0.7838988,Madrugada,"Point (30, 60)"
1940-01-01,1.8195,17.629698,-20.2805,0.0,0.0,0.01,0.026,0.041478798,0.57496,Madrugada,"Point (30, 60)"
1940-01-01,0.019499779,21.68277,-19.3805,0.0,0.0,0.01,0.026,0.04081983,0.48018464,Madrugada,"Point (30, 60)"
1940-01-01,-0.9805002,24.546423,-18.7805,0.0,0.0,0.01,0.026,0.041272007,0.43011457,Madrugada,"Point (30, 60)"
1940-01-01,-1.3305006,26.725727,-18.080502,0.0,0.0,0.01,0.026,0.040141504,0.4071321,Madrugada,"Point (30, 60)"
1940-01-01,-2.1305003,30.197214,-17.3305,0.0,0.0,0.01,0.026,0.037321296,0.36566797,Madrugada,"Point (30, 60)"
1940-01-01,-3.1805,34.1827,-16.7805,0.0,0.0,0.01,0.026,0.03373915,0.3189472,Madrugada,"Point (30, 60)"
1940-01-01,-3.9805002,41.618553,-15.130501,0.0,0.0,0.01,0.026,0.029247204,0.26651698,Madrugada,"Point (30, 60)"
1940-01-01,-5.5805,47.34796,-15.0305,0.0,0.0,0.01,0.026,0.023915663,0.2129869,Madrugada,"Point (30, 60)"
1940-01-01,-6.3305,49.92688,-15.0805,0.0,0.0,0.01,0.026,0.021946594,0.19128321,Madrugada,"Point (30, 60)"
1940-01-01,-6.8305,50.60767,-15.380501,0.0,0.0,0.01,0.026,0.02040306,0.18157387,Madrugada,"Point (30, 60)"
1940-01-01,-7.1305003,49.276356,-15.9805,0.0,0.0,0.01,0.026,0.021062993,0.18219744,Madrugada,"Point (30, 60)"
1940-01-01,-7.2305,46.452988,-16.7805,0.0,0.0,0.01,0.026,0.02257778,0.19084342,Madrugada,"Point (30, 60)"
1940-01-01,-3.5805001,32.65322,-17.6805,0.0,0.0,0.01,0.026,0.043379106,0.3167249,Madrugada,"Point (30, 60)"
1940-01-01,1.0194998,22.154512,-18.2805,0.0,0.0,0.01,0.026,0.10937871,0.5131272,Madrugada,"Point (30, 60)"
1940-01-01,4.3695,17.174334,-18.4805,0.0,0.0,0.01,0.026,0.1985082,0.6925994,Madrugada,"Point (30, 60)"
1940-01-01,6.2695,14.362664,-19.0305,0.0,0.0,0.01,0.026,0.27345672,0.8171927,Madrugada,"Point (30, 60)"
1940-01-01,7.4695005,12.51189,-19.6805,0.0,0.0,0.01,0.026,0.3156854,0.9065017,Madrugada,"Point (30, 60)"
1940-01-01,8.169499,11.676078,-19.9305,0.0,0.0,0.01,0.026,0.32862067,0.95984346,Madrugada,"Point (30, 60)"
1940-01-01,9.069499,10.56838,-20.3805,0.0,0.0,0.01,0.026,0.31846488,1.0328978,Madrugada,"Point (30, 60)"
1940-01-01,8.969501,10.412258,-20.6305,0.0,0.0,0.01,0.026,0.27412263,1.027733,Madrugada,"Point (30, 60)"
1940-01-01,8.419499,10.713433,-20.7305,0.0,0.0,0.01,0.026,0.20644769,0.98686874,Madrugada,"Point (30, 60)"
1940-01-01,6.7195005,12.240696,-20.5305,0.0,0.0,0.01,0.026,0.11694522,0.8637267,Madrugada,"Point (30, 60)"
1940-01-01,4.6694994,14.353465,-20.330502,0.0,0.0,0.01,0.026,0.09661529,0.7313,Madrugada,"Point (30, 60)"
1940-01-01,3.2694998,15.904453,-20.2805,0.0,0.0,0.01,0.026,0.07831431,0.6507648,Madrugada,"Point (30, 60)"
1940-01-01,2.3695002,16.733635,-20.4305,0.0,0.0,0.01,0.026,0.08016637,0.6044805,Madrugada,"Point (30, 60)"
1940-01-01,1.9194994,16.835987,-20.7305,0.0,0.0,0.01,0.026,0.0838985,0.5846481,Madrugada,"Point (30, 60)"
1940-01-01,1.5695,16.965626,-20.9305,0.0,0.0,0.01,0.026,0.08404765,0.569284,Madrugada,"Point (30, 60)"
1940-01-01,1.3195,17.498604,-20.7805,0.0,0.0,0.01,0.026,0.08334816,0.5555779,Madrugada,"Point (30, 60)"
1940-01-01,0.6694994,19.312704,-20.1805,0.0,0.0,0.01,0.026,0.07877873,0.5185293,Madrugada,"Point (30, 60)"
1940-01-01,-0.030500412,21.483622,-19.5305,0.0,0.0,0.01,0.026,0.07164143,0.47965503,Madrugada,"Point (30, 60)"
1940-01-01,0.06949997,24.235098,-18.0305,0.0,0.0,0.011,0.026,0.060432054,0.46627373,Madrugada,"Point (30, 60)"
1940-01-01,-0.93050003,26.509018,-17.830502,0.0,0.0,0.011,0.026,0.048633274,0.42049593,Madrugada,"Point (30, 60)"
1940-01-01,1.665,87.83431,-0.135,,,0.384,0.403,,0.08407718,Madrugada,"Point (30, 120)"
1940-01-01,5.815,77.672806,2.2150002,,,0.383,0.403,,0.20662707,Madrugada,"Point (30, 120)"
1940-01-01,9.315,66.84237,3.4650002,,,0.383,0.403,,0.38957995,Madrugada,"Point (30, 120)"
1940-01-01,11.315,58.90427,3.565,,,0.383,0.403,,0.5517597,Madrugada,"Point (30, 120)"
1940-01-01,12.464999,54.220963,3.4650002,,,0.382,0.403,,0.6630115,Madrugada,"Point (30, 120)"
1940-01-01,13.014999,49.777836,2.765,,,0.381,0.402,,0.75402033,Madrugada,"Point (30, 120)"
1940-01-01,13.615,44.899174,1.865,,,0.381,0.402,,0.8602471,Madrugada,"Point (30, 120)"
1940-01-01,13.464999,43.745872,1.365,0.0,0.0,0.38,0.402,0.21117915,0.8697316,Madrugada,"Point (30, 120)"
1940-01-01,12.615,50.917095,2.7150002,0.0,0.0,0.38,0.402,0.12370994,0.7178898,Madrugada,"Point (30, 120)"
1940-01-01,8.264999,67.567825,2.615,0.0,0.0,0.38,0.402,0.041976262,0.354976,Madrugada,"Point (30, 120)"
1940-01-01,6.565,72.71367,2.015,0.0,0.0,0.38,0.402,0.032634698,0.26592457,Madrugada,"Point (30, 120)"
1940-01-01,5.415,77.3323,1.7650001,0.0,0.0,0.38,0.402,0.008440596,0.20404422,Madrugada,"Point (30, 120)"
1940-01-01,4.665,78.610245,1.2650001,0.0,0.0,0.38,0.402,0.0058241407,0.18274653,Madrugada,"Point (30, 120)"
1940-01-01,3.9650002,81.38118,1.065,0.0,0.0,0.38,0.402,0.0013729222,0.1514638,Madrugada,"Point (30, 120)"
1940-01-01,6.065,72.880226,1.565,0.0,0.0,0.38,0.402,0.0014894475,0.25535208,Madrugada,"Point (30, 120)"
1940-01-01,5.715,74.66505,1.565,0.0,0.0,0.38,0.402,0.0,0.23284465,Madrugada,"Point (30, 120)"
1940-01-01,5.315,75.944374,1.415,0.0,0.0,0.38,0.402,0.0,0.21503913,Madrugada,"Point (30, 120)"
1940-01-01,2.915,84.53461,0.565,0.0,0.0,0.38,0.402,0.0,0.11683035,Madrugada,"Point (30, 120)"
1940-01-01,1.4649999,87.815605,-0.335,0.0,0.0,0.381,0.402,0.0,0.08300841,Madrugada,"Point (30, 120)"
1940-01-01,0.465,90.65848,-0.885,0.0,0.0,0.381,0.402,0.0,0.059220433,Madrugada,"Point (30, 120)"
1940-01-01,-0.385,92.615036,-1.435,0.0,0.0,0.381,0.402,0.0,0.044016898,Madrugada,"Point (30, 120)"
1940-01-01,-0.835,93.961464,-1.685,0.0,0.0,0.381,0.402,0.0,0.034829497,Madrugada,"Point (30, 120)"
1940-01-01,-0.885,94.305214,-1.685,0.0,0.0,0.381,0.402,0.0,0.032727003,Madrugada,"Point (30, 120)"
1940-01-01,-0.735,93.62166,-1.635,0.0,0.0,0.381,0.402,0.0,0.037059247,Madrugada,"Point (30, 120)"
1940-01-01,2.265,87.57324,0.415,0.0,0.0,0.381,0.402,0.014569679,0.08964062,Madrugada,"Point (30, 120)"
1940-01-01,6.3650002,75.04635,2.265,0.0,0.0,0.381,0.402,0.08521817,0.23986751,Madrugada,"Point (30, 120)"
1940-01-01,9.815,62.172512,2.915,0.0,0.0,0.381,0.402,0.17821264,0.45961517,Madrugada,"Point (30, 120)"
1940-01-01,11.714999,50.12905,1.665,0.0,0.0,0.38,0.402,0.25833654,0.68752027,Madrugada,"Point (30, 120)"
1940-01-01,12.865,38.93932,-0.785,0.0,0.0,0.379,0.401,0.31341195,0.90782183,Madrugada,"Point (30, 120)"
1940-01-01,13.365,35.675014,-1.5350001,0.0,0.0,0.379,0.401,0.32695732,0.9880668,Madrugada,"Point (30, 120)"
1940-01-01,13.514999,35.06963,-1.635,0.0,0.0,0.378,0.401,0.30500448,1.0071496,Madrugada,"Point (30, 120)"
1940-01-01,13.214999,35.23956,-1.835,0.0,0.0,0.377,0.4,0.25064486,0.9850795,Madrugada,"Point (30, 120)"
1940-01-01,12.115,39.43432,-1.2850001,0.0,0.0,0.376,0.4,0.15748529,0.85724974,Madrugada,"Point (30, 120)"
1940-01-01,8.714999,47.686188,-1.7850001,0.0,0.0,0.376,0.4,0.062306546,0.59028006,Madrugada,"Point (30, 120)"
1940-01-01,6.1150002,56.325665,-1.935,0.0,0.0,0.377,0.4,0.051485073,0.4126277,Madrugada,"Point (30, 120)"
1940-01-01,4.965,57.71017,-2.685,0.0,0.0,0.377,0.4,0.033504244,0.36892116,Madrugada,"Point (30, 120)"
1940-01-01,3.365,62.90328,-3.0349998,0.0,0.0,0.377,0.4,0.023313884,0.28927314,Madrugada,"Point (30, 120)"
1940-01-01,3.515,58.41586,-3.885,0.0,0.0,0.377,0.4,0.02324575,0.3277051,Madrugada,"Point (30, 120)"
1940-01-01,4.565,51.10056,-4.685,0.0,0.0,0.377,0.4,0.025037965,0.41481575,Madrugada,"Point (30, 120)"
1940-01-01,5.515,46.4076,-5.085,0.0,0.0,0.377,0.4,0.023930697,0.48570597,Madrugada,"Point (30, 120)"
1940-01-01,4.665,49.23484,-5.085,0.0,0.0,0.377,0.4,0.010574641,0.43365604,Madrugada,"Point (30, 120)"
1940-01-01,3.815,52.652252,-4.985,0.0,0.0,0.377,0.4,0.0055163456,0.3810757,Madrugada,"Point (30, 120)"
1940-01-01,2.065,60.73258,-4.735,0.0,0.0,0.377,0.4,0.004549495,0.27920192,Madrugada,"Point (30, 120)"
1940-01-01,-0.535,73.5249,-4.685,0.0,0.0,0.377,0.4,0.0015450517,0.15606394,Madrugada,"Point (30, 120)"
1940-01-01,-1.7349999,80.57876,-4.6349998,0.0,0.0,0.377,0.4,0.0,0.104849696,Madrugada,"Point (30, 120)"
1940-01-01,-2.135,83.93208,-4.485,0.0,0.0,0.377,0.4,0.0,0.084225416,Madrugada,"Point (30, 120)"
1940-01-01,-2.2849998,85.50804,-4.3849998,0.0,0.0,0.377,0.4,0.0,0.07512745,Madrugada,"Point (30, 120)"
1940-01-01,-2.2849998,85.50804,-4.3849998,0.0,0.0,0.378,0.4,0.0,0.07512745,Madrugada,"Point (30, 120)"
1940-01-01,-23.65,73.87752,-27.0,,,0.0,0.0,,0.023773141,Madrugada,North Pole
1940-01-01,-23.7,72.521904,-27.25,,,0.0,0.0,,0.024893716,Madrugada,North Pole
1940-01-01,-23.85,71.16521,-27.6,,,0.0,0.0,,0.025772288,Madrugada,North Pole
1940-01-01,-24.2,70.431625,-28.05,,,0.0,0.0,,0.025608644,Madrugada,North Pole
1940-01-01,-24.5,69.71201,-28.45,,,0.0,0.0,,0.025531009,Madrugada,North Pole
1940-01-01,-24.7,69.66551,-28.65,,,0.0,0.0,,0.025112107,Madrugada,North Pole
1940-01-01,-24.9,69.9446,-28.8,,,0.0,0.0,,0.024434842,Madrugada,North Pole
1940-01-01,-25.15,70.5432,-28.95,0.0,0.0,0.0,0.0,0.007188353,0.023411643,Madrugada,North Pole
1940-01-01,-25.25,70.85092,-29.0,0.0,0.0,0.0,0.0,0.0070517305,0.022957757,Madrugada,North Pole
1940-01-01,-25.2,71.19408,-28.9,0.0,0.0,0.0,0.0,0.006975222,0.022791222,Madrugada,North Pole
1940-01-01,-24.5,71.019875,-28.25,0.0,0.0,0.0,0.0,0.007566707,0.02442994,Madrugada,North Pole
1940-01-01,-24.3,71.0647,-28.05,0.0,0.0,0.0,0.0,0.007640321,0.024836272,Madrugada,North Pole
1940-01-01,-24.15,71.09825,-27.9,0.0,0.0,0.0,0.0,0.0077141407,0.02514492,Madrugada,North Pole
1940-01-01,-24.0,71.46113,-27.7,0.0,0.0,0.0,0.0,0.007724917,0.025166806,Madrugada,North Pole
1940-01-01,-23.9,71.81378,-27.55,0.0,0.0,0.0,0.0,0.0077401088,0.02508048,Madrugada,North Pole
1940-01-01,-23.8,71.83565,-27.45,0.0,0.0,0.0,0.0,0.0078116893,0.02528695,Madrugada,North Pole
1940-01-01,-23.65,71.538376,-27.35,0.0,0.0,0.0,0.0,0.007968607,0.025899448,Madrugada,North Pole
1940-01-01,-23.6,71.87934,-27.25,0.0,0.0,0.0,0.0,0.0078969505,0.025704384,Madrugada,North Pole
1940-01-01,-23.5,71.5714,-27.2,0.0,0.0,0.0,0.0,0.008068161,0.026219115,Madrugada,North Pole
1940-01-01,-23.45,71.25414,-27.2,0.0,0.0,0.0,0.0,0.008211716,0.02663017,Madrugada,North Pole
1940-01-01,-23.4,71.26523,-27.15,0.0,0.0,0.0,0.0,0.008257996,0.02673915,Madrugada,North Pole
1940-01-01,-23.35,71.276306,-27.1,0.0,0.0,0.0,0.0,0.008243079,0.026848525,Madrugada,North Pole
1940-01-01,-23.5,71.24305,-27.25,0.0,0.0,0.0,0.0,0.008166486,0.0265216,Madrugada,North Pole
1940-01-01,-23.7,71.5274,-27.4,0.0,0.0,0.0,0.0,0.007881234,0.02579362,Madrugada,North Pole
1940-01-01,-24.15,72.09142,-27.75,0.0,0.0,0.0,0.0,0.0073845126,0.024281874,Madrugada,North Pole
1940-01-01,-24.55,72.33896,-28.1,0.0,0.0,0.0,0.0,0.007034486,0.023214221,Madrugada,North Pole
1940-01-01,-24.95,72.92757,-28.4,0.0,0.0,0.0,0.0,0.0066473978,0.021913007,Madrugada,North Pole
1940-01-01,-25.3,72.85291,-28.75,0.0,0.0,0.0,0.0,0.006428296,0.021285847,Madrugada,North Pole
1940-01-01,-25.6,73.12989,-29.0,0.0,0.0,0.0,0.0,0.00615446,0.020500898,Madrugada,North Pole
1940-01-01,-25.85,73.07677,-29.25,0.0,0.0,0.0,0.0,0.006027076,0.02007766,Madrugada,North Pole
1940-01-01,-26.0,72.702774,-29.45,0.0,0.0,0.0,0.0,0.005997023,0.020078693,Madrugada,North Pole
1940-01-01,-25.95,72.03401,-29.5,0.0,0.0,0.0,0.0,0.0061092465,0.020664401,Madrugada,North Pole
1940-01-01,-25.75,72.07786,-29.3,0.0,0.0,0.0,0.0,0.0061729182,0.021012846,Madrugada,North Pole
1940-01-01,-25.35,71.160446,-29.05,0.0,0.0,0.0,0.0,0.006624638,0.022508573,Madrugada,North Pole
1940-01-01,-24.95,70.918686,-28.7,0.0,0.0,0.0,0.0,0.006101324,0.023537003,Madrugada,North Pole
1940-01-01,-24.6,70.99743,-28.35,0.0,0.0,0.0,0.0,0.0064524678,0.024228983,Madrugada,North Pole
1940-01-01,-24.4,71.04231,-28.15,0.0,0.0,0.0,0.0,0.006625694,0.024632387,Madrugada,North Pole
1940-01-01,-24.2,71.748024,-27.85,0.0,0.0,0.0,0.0,0.0064386553,0.024469897,Madrugada,North Pole
1940-01-01,-24.05,72.44676,-27.6,0.0,0.0,0.0,0.0,0.0060472507,0.024189658,Madrugada,North Pole
1940-01-01,-24.0,73.12869,-27.45,0.0,0.0,0.0,0.0,0.005651929,0.023697913,Madrugada,North Pole
1940-01-01,-23.9,74.166336,-27.2,0.0,0.0,0.0,0.0,0.0051620337,0.022989362,Madrugada,North Pole
1940-01-01,-23.85,74.518105,-27.1,0.0,0.0,0.0,0.0,0.0048576295,0.022778638,Madrugada,North Pole
1940-01-01,-23.85,74.8611,-27.05,0.0,0.0,0.0,0.0,0.004408353,0.022472352,Madrugada,North Pole
1940-01-01,-23.85,75.55131,-26.95,0.0,0.0,0.0,0.0,0.0040019974,0.021855935,Madrugada,North Pole
1940-01-01,-23.85,75.89858,-26.9,0.0,0.0,0.0,0.0,0.0034732523,0.021545805,Madrugada,North Pole
1940-01-01,-23.8,76.25675,-26.8,0.0,0.0,0.0,0.0,0.0029388499,0.021321334,Madrugada,North Pole
1940-01-01,-24.2,76.180626,-27.2,0.0,0.0,0.0,0.0,0.0031447061,0.020634443,Madrugada,North Pole
1940-01-01,-24.2,77.23787,-27.05,0.0,0.0,0.0,0.0,0.0034120018,0.0197194,Madrugada,North Pole
1940-01-01,-31.05,66.46939,-35.25,,,0.0,0.0,,0.0153514,Madrugada,South Pole
1940-01-01,-31.0,66.15345,-35.25,,,0.0,0.0,,0.015570421,Madrugada,South Pole
1940-01-01,-31.0,66.15345,-35.25,,,0.0,0.0,,0.015570421,Madrugada,South Pole
1940-01-01,-30.95,65.83913,-35.25,,,0.0,0.0,,0.015790392,Madrugada,South Pole
1940-01-01,-30.9,65.52645,-35.25,,,0.0,0.0,,0.01601132,Madrugada,South Pole
1940-01-01,-30.9,65.85221,-35.2,,,0.0,0.0,,0.015860308,Madrugada,South Pole
1940-01-01,-30.85,65.53965,-35.2,,,0.0,0.0,,0.016082171,Madrugada,South Pole
1940-01-01,-30.85,65.86532,-35.15,0.0,0.0,0.0,0.0,0.017277583,0.01593048,Madrugada,South Pole
1940-01-01,-30.8,65.552795,-35.15,0.0,0.0,0.0,0.0,0.017386641,0.016153326,Madrugada,South Pole
1940-01-01,-30.8,65.87843,-35.1,0.0,0.0,0.0,0.0,0.017464638,0.01600093,Madrugada,South Pole
1940-01-01,-30.95,66.495224,-35.15,0.0,0.0,0.0,0.0,0.017278332,0.015487688,Madrugada,South Pole
1940-01-01,-30.95,66.495224,-35.15,0.0,0.0,0.0,0.0,0.017188713,0.015487688,Madrugada,South Pole
1940-01-01,-31.0,66.812675,-35.15,0.0,0.0,0.0,0.0,0.01716853,0.015267717,Madrugada,South Pole
1940-01-01,-31.0,66.812675,-35.15,0.0,0.0,0.0,0.0,0.017013507,0.015267717,Madrugada,South Pole
1940-01-01,-31.05,67.13177,-35.15,0.0,0.0,0.0,0.0,0.017060678,0.015048696,Madrugada,South Pole
1940-01-01,-31.1,67.11906,-35.2,0.0,0.0,0.0,0.0,0.016958902,0.0149823055,Madrugada,South Pole
1940-01-01,-31.1,67.11906,-35.2,0.0,0.0,0.0,0.0,0.016927142,0.0149823055,Madrugada,South Pole
1940-01-01,-31.15,67.4399,-35.2,0.0,0.0,0.0,0.0,0.016822012,0.014765188,Madrugada,South Pole
1940-01-01,-31.2,67.762474,-35.2,0.0,0.0,0.0,0.0,0.016806254,0.014548995,Madrugada,South Pole
1940-01-01,-31.2,67.762474,-35.2,0.0,0.0,0.0,0.0,0.016774014,0.014548995,Madrugada,South Pole
1940-01-01,-31.25,68.08674,-35.2,0.0,0.0,0.0,0.0,0.016541218,0.014333747,Madrugada,South Pole
